Master.GrandMaster,191.970588235,medium,141,5.4347826087,0,12,1342.30392157,512.156862745,1376.96078431,517.450980392,64.7881666855,3.55731225296
Gold.Platinum.Diamond,56.0,medium,9,8.15660685155,0,5,546.290322581,74.3225806452,167.983870968,121.532258065,71.3710033992,3.03425774878
Master.GrandMaster,184.827586207,medium,52,2.95508274232,0,10,1407.82352941,542.682352941,1043.55294118,487.352941176,76.8502348887,4.0780141844
Master.GrandMaster,183.407407407,medium,44,5.56930693069,0,10,1465.33742331,543.411042945,1385.53374233,505.257668712,72.2532124827,4.0099009901
Master.GrandMaster,211.592592593,medium,21,9.28217821782,0,6,1255.91463415,344.780487805,204.695121951,1075.00609756,66.3499643382,2.82178217822
Master.GrandMaster,188.826086957,medium,19,5.1432770022,0,8,1386.64233577,408.175182482,735.328467153,248.058394161,84.8764091953,4.93754592212
Gold.Platinum.Diamond,104.461538462,medium,33,8.23580407456,1,9,992.489270386,304.755364807,1104.82832618,1285.55364807,29.9305843669,4.4733420026
Gold.Platinum.Diamond,88.5454545455,low,14,9.34579439252,0,4,440.151515152,99.1515151515,180.378787879,178.151515152,59.9891188718,3.64485981308
Gold.Platinum.Diamond,136.090909091,medium,48,9.34579439252,0,7,608.461538462,159.753846154,135.384615385,287.353846154,65.1995484167,2.99065420561
Gold.Platinum.Diamond,117.814814815,low,32,9.31098696462,0,6,1002.20858896,298.208588957,424.754601227,570.018404908,60.7669935002,3.79888268156
Gold.Platinum.Diamond,135.111111111,medium,271,13.0353817505,0,5,1271.04938272,291.654320988,347.617283951,248.845679012,91.2460423769,3.27746741155
Master.GrandMaster,167.782608696,low,44,4.49775112444,0,6,1408.81481481,508.8,526.207407407,309.881481481,96.4439076855,4.7676161919
Gold.Platinum.Diamond,100.866666667,low,12,18.244013683,0,6,757.222222222,180.266666667,232.377777778,282.055555556,66.4452832289,3.83124287343
Gold.Platinum.Diamond,106.625,medium,91,7.67085076709,1,9,798.275862069,262.289655172,281.137931034,228.420689655,72.6800450037,1.96652719665
Gold.Platinum.Diamond,131.285714286,low,32,15.625,0,5,813.139534884,174.139534884,353.546511628,251.651162791,63.1456015219,3.96634615385
Gold.Platinum.Diamond,76.2857142857,low,41,4.80769230769,0,6,883.176470588,186.541176471,302.705882353,115.917647059,79.9989405392,3.67788461538
Master.GrandMaster,91.6451612903,low,48,5.36193029491,0,12,1327.24867725,399.915343915,1045.87301587,773.80952381,60.0929080509,2.28418230563
Gold.Platinum.Diamond,29.375,low,14,9.47368421053,0,7,742.142857143,200.163265306,423.87755102,508.979591837,45.8447560089,3.28421052632
Bronze.Silver,41.8125,low,18,11.5789473684,0,6,926.701030928,292.948453608,1032.21649485,414.989690722,43.7735354953,0.0
Master.GrandMaster,67.5714285714,low,28,5.93119810202,0,7,823.563218391,237.425287356,191.034482759,193.103448276,82.5893399283,3.34519572954
Master.GrandMaster,103.733333333,low,16,11.862396204,0,6,1040.58139535,220.651162791,275.23255814,165.76744186,87.3595305222,4.48398576512
Master.GrandMaster,119.085714286,medium,39,5.22565320665,1,8,1436.77884615,427.615384615,537.091346154,1904.45673077,56.3841382453,1.93824228029
Master.GrandMaster,136.933333333,high,1,7.9006772009,0,4,1100.88888889,283.911111111,346.0,143.011111111,89.6676776036,4.87584650113
Master.GrandMaster,206.933333333,low,28,9.02934537246,0,8,1009.34065934,272.527472527,177.362637363,217.813186813,92.1889992605,5.82392776524
Master.GrandMaster,105.222222222,medium,15,10.6485963214,1,6,880.471698113,195.773584906,489.29245283,206.490566038,62.5296363177,3.65924491772
Master.GrandMaster,180.222222222,low,23,7.74443368829,0,8,963.333333333,261.180952381,512.428571429,238.428571429,66.9729206112,3.07841239109
Master.GrandMaster,89.8,medium,32,4.7225501771,0,4,902.209302326,132.093023256,175.697674419,99.9186046512,92.9294603318,3.32939787485
Master.GrandMaster,229.6,low,34,10.6257378985,0,6,821.034482759,224.551724138,212.988505747,155.471264368,83.3092549425,3.68358913813
Bronze.Silver,39.1,low,42,5.9880239521,1,6,1043.27731092,138.218487395,1662.18487395,159.134453782,33.8966487314,2.10436270317
Master.GrandMaster,152.789473684,medium,247,9.70464135021,0,8,1340.82608696,374.469565217,624.047826087,2913.54347826,36.2563792005,2.17721518987
Master.GrandMaster,147.7,medium,205,2.95358649789,0,11,1107.6419214,524.925764192,508.013100437,1752.62008734,47.9626126628,3.36708860759
Bronze.Silver,48.1063829787,low,106,0.719942404608,0,10,1262.43727599,476.903225806,995.336917563,2950.75985663,33.584499679,2.24622030238
Bronze.Silver,87.6170212766,medium,156,5.39956803456,0,8,946.178571429,353.485714286,1183.94642857,668.946428571,38.9612833838,2.00863930886
Master.GrandMaster,117.866666667,medium,22,5.63697857948,0,7,713.076923077,177.934065934,234.505494505,221.879120879,68.4072201152,3.31454340474
Master.GrandMaster,107.666666667,medium,13,11.5874855156,0,8,864.382022472,246.112359551,161.741573034,206.033707865,86.4866820509,4.58864426419
Master.GrandMaster,139.533333333,high,11,13.9049826188,0,6,1026.47727273,217.818181818,235.25,162.556818182,90.1551393356,3.75434530707
Master.GrandMaster,128.071428571,medium,11,2.52525252525,0,7,844.512195122,226.146341463,257.012195122,228.634146341,74.8462535003,3.93939393939
Master.GrandMaster,143.428571429,high,13,5.05050505051,0,6,929.75308642,194.962962963,227.901234568,205.802469136,81.3974788973,4.24242424242
Master.GrandMaster,126.391304348,medium,71,1.4440433213,0,10,788.439716312,278.695035461,250.709219858,413.035460993,63.7426967916,3.03249097473
Master.GrandMaster,118.461538462,medium,19,6.87757909216,0,7,612.4,138.24,138.2,233.706666667,68.8406855642,3.38376891334
Master.GrandMaster,141.153846154,high,29,4.1265474553,0,4,512.027027027,134.27027027,127.162162162,101.594594595,80.8468819545,2.7235213205
Master.GrandMaster,107.142857143,medium,13,3.82653061224,0,6,708.765432099,207.012345679,147.75308642,232.049382716,76.0237489618,2.98469387755
Master.GrandMaster,120.0,high,7,3.82653061224,0,6,732.125,143.8,154.45,102.2375,87.8255250399,2.98469387755
Master.GrandMaster,140.428571429,medium,22,2.39808153477,0,8,848.255813953,203.720930233,211.395348837,157.941860465,83.5324323257,3.38129496403
Master.GrandMaster,144.642857143,high,16,14.3884892086,0,4,991.647058824,196.705882353,233.376470588,110.211764706,92.60098528,3.95683453237
Master.GrandMaster,125.555555556,medium,17,1.87090739008,1,10,996.944444444,296.740740741,288.009259259,269.435185185,80.7145049794,2.97474275023
Master.GrandMaster,135.538461538,medium,7,6.6401062417,0,7,860.641025641,233.846153846,254.653846154,183.820512821,79.5651135069,4.30278884462
Master.GrandMaster,139.307692308,high,20,5.31208499336,0,7,895.454545455,201.558441558,179.714285714,170.844155844,87.5183126682,4.14342629482
Master.GrandMaster,113.117647059,medium,17,11.3636363636,0,8,726.96969697,227.555555556,168.131313131,233.252525253,75.9473498235,3.34710743802
Master.GrandMaster,129.058823529,high,72,9.29752066116,0,6,948.06122449,171.265306122,196.969387755,228.489795918,81.8107915181,3.09917355372
Master.GrandMaster,124.818181818,medium,7,8.14332247557,0,5,483.90625,105.75,144.453125,115.90625,73.6018161012,3.51791530945
Master.GrandMaster,149.909090909,high,6,8.14332247557,0,5,622.063492063,118.349206349,150.317460317,137.365079365,77.33777361,3.32247557003
Gold.Platinum.Diamond,49.6,low,19,2.59067357513,0,5,857.203389831,234.305084746,1595.55084746,319.669491525,27.8222529478,2.38341968912
Bronze.Silver,99.9,medium,34,5.18134715026,0,6,1230.5982906,247.931623932,1683.38461538,233.094017094,46.3569436586,4.61139896373
Gold.Platinum.Diamond,68.3043478261,low,71,7.46268656716,0,7,1110.36764706,329.058823529,858.419117647,276.588235294,62.8166949757,3.0
Gold.Platinum.Diamond,36.6666666667,low,24,6.95249130939,0,5,389.659090909,110.545454545,140.170454545,77.2272727273,75.6243097369,2.57242178447
Master.GrandMaster,81.3846153846,medium,7,2.62123197903,1,8,677.820512821,148.923076923,229.653846154,112.897435897,75.3676069993,3.53866317169
Master.GrandMaster,74.6153846154,medium,44,7.86369593709,0,7,568.481012658,171.544303797,224.620253165,103.35443038,72.7314391859,1.96592398427
Master.GrandMaster,120.181818182,low,13,7.87401574803,0,6,594.0,121.6,316.876923077,115.415384615,61.8944500838,2.64566929134
Master.GrandMaster,74.8181818182,medium,30,4.72440944882,0,4,494.545454545,168.0,122.424242424,116.636363636,80.0839559885,2.26771653543
Gold.Platinum.Diamond,77.1333333333,low,10,3.35570469799,0,6,615.934065934,153.318681319,279.56043956,198.032967033,60.9790777465,0.0
Gold.Platinum.Diamond,130.333333333,low,29,7.82997762864,0,7,731.847826087,226.086956522,299.782608696,406.065217391,56.3539843595,2.95302013423
Master.GrandMaster,112.0,high,53,4.08371618173,1,7,1228.37563452,325.197969543,517.421319797,946.030456853,59.3944938936,2.26646248086
Master.GrandMaster,128.0,medium,19,8.92857142857,0,4,372.142857143,115.657142857,87.5,105.5,79.1958533883,2.14285714286
Master.GrandMaster,104.0,low,27,10.8991825613,0,10,712.767857143,212.714285714,458.392857143,305.75,52.0204522383,3.54223433243
Gold.Platinum.Diamond,124.65,medium,22,2.63157894737,0,6,617.155172414,185.655172414,284.189655172,445.198275862,47.7675554212,1.73684210526
Gold.Platinum.Diamond,89.3684210526,low,21,10.5263157895,0,5,651.025641026,125.538461538,302.333333333,68.9145299145,70.1458010091,2.73684210526
Master.GrandMaster,122.230769231,low,97,6.64893617021,0,8,1212.81045752,412.026143791,968.85620915,490.928104575,62.8993759614,6.3829787234
Gold.Platinum.Diamond,166.083333333,low,38,12.4481327801,0,6,788.266666667,142.72,318.28,191.466666667,66.4538252069,4.64730290456
Master.GrandMaster,55.9230769231,low,15,8.29875518672,0,6,807.702702703,164.108108108,231.959459459,97.0810810811,83.7319945438,3.48547717842
Gold.Platinum.Diamond,111.708333333,low,22,7.67620376832,0,9,1146.64383562,333.808219178,673.493150685,332.479452055,69.0078219523,4.27076064201
Master.GrandMaster,89.0555555556,medium,103,5.6338028169,0,9,1072.93577982,310.165137615,471.174311927,420.422018349,68.5642169943,3.32394366197
Master.GrandMaster,79.5384615385,high,17,10.4849279161,1,4,591.923076923,112.820512821,218.205128205,75.6923076923,74.8793754138,0.0
Master.GrandMaster,45.3076923077,low,6,10.4849279161,0,2,563.544303797,70.4810126582,289.253164557,266.582278481,49.1849839601,3.69593709043
Master.GrandMaster,166.230769231,medium,37,10.3492884864,1,6,945.125,187.2,393.625,227.9625,69.165299619,4.73479948254
Gold.Platinum.Diamond,62.6086956522,high,25,10.3244837758,0,8,1042.11678832,338.802919708,468.905109489,190.270072993,79.0304734517,2.9203539823
Master.GrandMaster,80.9230769231,medium,14,3.66748166259,0,5,393.214285714,31.8095238095,278.202380952,73.5952380952,55.1729294139,3.15403422983
Master.GrandMaster,62.7142857143,low,11,9.77995110024,0,6,736.385542169,143.614457831,236.144578313,111.43373494,77.4113499477,3.66748166259
Gold.Platinum.Diamond,88.2424242424,medium,48,6.14754098361,0,7,1227.22222222,276.282828283,2116.27272727,1253.67171717,27.8002633458,2.58196721311
Bronze.Silver,88.4,high,53,14.3824027073,0,7,726.638655462,180.705882353,464.470588235,680.672268908,36.9922069888,2.28426395939
Master.GrandMaster,127.75,low,16,7.55939524838,0,7,978.829787234,199.319148936,215.542553191,278.329787234,79.4125442633,3.30453563715
Gold.Platinum.Diamond,86.8125,low,31,10.7991360691,0,8,820.105263158,237.642105263,354.473684211,317.936842105,62.8385693469,3.23974082073
Bronze.Silver,88.1666666667,medium,11,5.11390051139,1,9,1043.73271889,370.064516129,605.391705069,1123.90322581,46.8501606689,2.48256624826
Gold.Platinum.Diamond,55.2272727273,low,11,15.9574468085,0,4,783.358208955,145.194029851,283.567164179,313.537313433,60.8008562648,2.59878419453
Gold.Platinum.Diamond,73.8823529412,medium,44,5.87659157689,0,7,1131.52380952,321.828571429,377.047619048,216.323809524,86.1845271362,4.17238001959
Master.GrandMaster,77.8235294118,medium,50,6.09756097561,0,7,882.475247525,218.455445545,219.158415842,134.643564356,87.3838184799,3.0487804878
Master.GrandMaster,184.058823529,medium,48,11.1788617886,0,9,921.6,263.2,390.85,142.21,77.0589704135,3.4756097561
Master.GrandMaster,139.1,medium,25,15.0880134116,0,9,958.032786885,264.0,399.483606557,374.37704918,65.7977582199,3.57082984074
Gold.Platinum.Diamond,134.117647059,medium,105,7.20906282183,0,6,859.1,200.64,299.99,236.86,70.8143775942,4.57260556128
Gold.Platinum.Diamond,61.0,medium,18,9.92720052945,0,11,1180.32679739,558.222222222,1103.9869281,371.692810458,67.9728354089,3.53408338848
Gold.Platinum.Diamond,133.653846154,medium,62,6.6181336863,0,10,1348.88157895,500.631578947,2088.04605263,382.427631579,55.2583744034,2.85903375248
Gold.Platinum.Diamond,53.0384615385,medium,27,3.94736842105,0,12,1208.11688312,548.883116883,729.188311688,556.922077922,73.6699290782,3.15789473684
Gold.Platinum.Diamond,66.2307692308,low,11,4.01069518717,0,5,842.727272727,146.077922078,311.818181818,236.38961039,66.6803051631,3.85026737968
Gold.Platinum.Diamond,155.384615385,medium,13,10.6951871658,0,5,932.5,178.526315789,166.565789474,115.789473684,95.7628991649,4.65240641711
Gold.Platinum.Diamond,53.2142857143,low,11,8.25471698113,0,5,828.255813953,110.88372093,888.604651163,303.069767442,37.122727193,3.46698113208
Gold.Platinum.Diamond,128.866666667,medium,16,8.25471698113,0,5,973.139534884,203.906976744,230.593023256,180.61627907,85.770798463,3.96226415094
Gold.Platinum.Diamond,58.8461538462,low,11,13.7741046832,0,7,859.333333333,193.066666667,275.666666667,160.546666667,77.7279802889,4.29752066116
Gold.Platinum.Diamond,162.307692308,medium,8,8.26446280992,0,6,920.945945946,206.702702703,200.513513514,312.810810811,75.6389777228,4.46280991736
Gold.Platinum.Diamond,72.4782608696,low,18,5.84795321637,0,10,987.410071942,338.071942446,537.517985612,337.0,66.4783124555,3.42105263158
Gold.Platinum.Diamond,59.724137931,medium,46,12.2377622378,0,9,674.855491329,210.219653179,381.907514451,513.514450867,44.5340254913,2.76223776224
Gold.Platinum.Diamond,57.4761904762,medium,12,7.25806451613,0,10,1165.0,403.555555556,992.412698413,264.325396825,65.4426198434,4.11290322581
Gold.Platinum.Diamond,153.952380952,medium,35,3.22580645161,0,9,1332.04724409,456.062992126,645.74015748,751.267716535,72.2668059802,3.67741935484
Bronze.Silver,26.0666666667,low,4,0.0,0,7,742.359550562,161.438202247,304.550561798,188.280898876,66.331248468,0.0
Bronze.Silver,101.666666667,medium,43,3.43642611684,0,5,821.666666667,113.244444444,477.144444444,215.4,55.9159532281,3.50515463918
Master.GrandMaster,98.7692307692,medium,11,15.7480314961,0,4,436.025641026,122.461538462,190.705128205,143.435897436,63.3747504852,2.20472440945
Master.GrandMaster,73.0,low,9,15.7480314961,0,6,679.367088608,163.848101266,414.303797468,85.7974683544,62.9137970198,2.67716535433
Gold.Platinum.Diamond,55.4444444444,medium,64,11.5273775216,0,5,1109.61904762,273.676190476,313.476190476,156.933333333,90.9528791766,3.40057636888
Gold.Platinum.Diamond,64.1111111111,medium,74,0.960614793468,0,9,850.283018868,275.018867925,263.396226415,175.367924528,81.0195545224,0.0
Gold.Platinum.Diamond,63.2222222222,medium,16,12.2757318225,1,5,838.785046729,215.177570093,393.831775701,150.327102804,70.0640633665,2.60623229462
Gold.Platinum.Diamond,101.111111111,medium,23,3.77714825307,0,9,776.203703704,280.0,256.018518519,798.675925926,47.0097443681,2.32294617564
Gold.Platinum.Diamond,43.5416666667,medium,106,9.30565497495,0,5,1191.27659574,308.992907801,814.659574468,374.276595745,64.1094252869,3.13528990694
Bronze.Silver,49.7142857143,low,13,6.36132315522,0,5,826.790123457,146.567901235,218.49382716,136.074074074,81.1910218868,3.74045801527
Gold.Platinum.Diamond,63.0,low,5,7.00116686114,0,5,730.568181818,162.545454545,291.477272727,309.113636364,58.8978081967,3.29054842474
Bronze.Silver,49.3333333333,low,0,8.16802800467,0,5,898.045977011,212.229885057,284.045977011,241.977011494,73.9506555204,4.41073512252
Bronze.Silver,23.8571428571,low,51,6.71785028791,0,7,519.241706161,173.345971564,1212.91469194,534.587677725,11.901580092,1.43953934741
Bronze.Silver,19.4571428571,low,23,5.2783109405,0,5,640.619047619,236.495238095,1923.38095238,1032.84285714,2.34925025048,1.06525911708
Gold.Platinum.Diamond,127.518518519,low,115,9.32256059664,0,8,1133.31288344,376.049079755,438.435582822,664.288343558,67.1800518266,3.99005593536
Gold.Platinum.Diamond,99.6666666667,low,73,21.0084033613,0,5,520.945945946,50.1621621622,89.7297297297,104.27027027,83.0095982166,3.36134453782
Gold.Platinum.Diamond,58.4166666667,low,20,11.2044817927,0,2,582.876712329,45.8082191781,206.136986301,54.3150684932,75.4607846911,2.60504201681
Master.GrandMaster,201.071428571,medium,2,3.82165605096,1,5,838.375,194.6,181.875,129.325,88.6158985194,3.82165605096
Master.GrandMaster,124.071428571,low,1,3.82165605096,0,4,690.740740741,123.456790123,193.925925926,85.7901234568,81.8586473307,4.35668789809
Master.GrandMaster,135.52173913,medium,24,5.98354525056,0,8,882.352941176,299.882352941,205.698529412,128.580882353,93.2689801631,3.18623784592
Master.GrandMaster,143.45,medium,47,8.64304235091,0,7,943.474576271,274.033898305,261.398305085,208.627118644,83.0319938361,3.63007778738
Master.GrandMaster,118.733333333,low,1,13.7931034483,0,5,892.840909091,198.181818182,268.852272727,99.9204545455,85.4582209064,3.79310344828
Master.GrandMaster,207.0,medium,1,5.74712643678,0,5,736.966292135,166.831460674,175.561797753,146.146067416,81.2595663522,3.10344827586
Gold.Platinum.Diamond,52.3636363636,low,3,6.38977635783,1,3,675.78125,149.0,400.78125,181.9375,56.6785981376,3.45047923323
Bronze.Silver,49.9090909091,low,3,7.98722044728,0,4,640.461538462,115.692307692,265.907692308,225.338461538,59.364490239,3.8338658147
Gold.Platinum.Diamond,73.1428571429,low,6,2.43605359318,0,8,1120.63492063,308.571428571,310.0,210.777777778,89.5941247239,2.33861144945
Gold.Platinum.Diamond,63.0,low,5,16.2721893491,0,4,619.855072464,137.507246377,407.31884058,243.043478261,49.6019864466,3.19526627219
Bronze.Silver,47.75,low,4,2.95857988166,0,5,745.571428571,136.228571429,379.142857143,181.514285714,60.7634752201,3.46153846154
Master.GrandMaster,84.3333333333,low,12,4.15627597672,0,7,561.951219512,143.609756098,206.666666667,116.146341463,71.634085612,2.24438902743
Gold.Platinum.Diamond,56.0588235294,low,0,2.0202020202,0,4,707.821782178,183.128712871,545.069306931,136.693069307,54.3572351059,2.42424242424
Bronze.Silver,54.4117647059,low,13,17.1717171717,0,6,969.117647059,222.431372549,370.245098039,329.323529412,67.8685390397,2.72727272727
Gold.Platinum.Diamond,53.4615384615,low,17,11.8733509235,1,8,624.025974026,160.623376623,345.584415584,105.636363636,63.705450031,2.21635883905
Gold.Platinum.Diamond,46.9230769231,medium,6,7.91556728232,0,5,670.897435897,94.5641025641,151.948717949,116.217948718,80.9975770475,3.32453825858
Gold.Platinum.Diamond,54.2272727273,low,19,6.13496932515,0,8,784.46969697,224.484848485,698.295454545,164.143939394,51.7875997056,2.16257668712
Gold.Platinum.Diamond,88.6666666667,low,0,8.26446280992,1,4,690.813953488,99.5348837209,250.930232558,92.6744186047,73.5150163139,2.12514757969
Gold.Platinum.Diamond,82.619047619,medium,27,11.3544201135,0,10,705.634920635,246.857142857,245.198412698,238.357142857,69.3311770525,3.11435523114
Gold.Platinum.Diamond,59.2857142857,low,15,5.64061240935,0,5,805.76,193.536,889.4,743.92,28.9732920754,3.52941176471
Gold.Platinum.Diamond,143.555555556,medium,37,4.36408977556,1,11,1410.67901235,394.962962963,2489.38271605,402.950617284,47.6368734167,4.63840399002
Gold.Platinum.Diamond,39.6774193548,low,24,15.2091254753,0,9,541.129032258,183.741935484,211.048387097,186.064516129,65.3098408094,2.47691472026
Gold.Platinum.Diamond,96.2105263158,medium,20,1.79694519317,1,7,952.894736842,242.245614035,519.166666667,210.192982456,66.5811363575,3.45013477089
Bronze.Silver,42.6923076923,low,41,2.65428002654,0,5,570.921052632,316.842105263,1430.16447368,907.921052632,11.0701731393,1.87126741871
Bronze.Silver,19.5,low,19,18.5799601858,0,4,675.263157895,175.894736842,1414.01315789,620.539473684,14.18192777,2.90643662906
Gold.Platinum.Diamond,98.9285714286,medium,58,8.84955752212,1,6,819.0,234.2,224.0,237.9,75.7637453897,3.56510745891
Gold.Platinum.Diamond,81.45,low,39,1.75284837862,0,10,839.401709402,323.829059829,193.504273504,226.547008547,84.3637272465,2.94478527607
Gold.Platinum.Diamond,102.037037037,low,28,6.24609618988,0,5,1068.33333333,197.135802469,774.265432099,463.728395062,51.4355837135,3.29793878826
Gold.Platinum.Diamond,126.222222222,medium,16,5.62148657089,0,10,1169.44099379,383.602484472,829.204968944,1010.08695652,51.3686764128,3.37289194254
Gold.Platinum.Diamond,114.25,low,62,4.21052631579,0,7,965.729166667,213.0,278.177083333,203.927083333,80.2844563975,4.73684210526
Gold.Platinum.Diamond,54.1052631579,low,50,2.72975432211,0,7,426.428571429,78.8571428571,199.598214286,200.776785714,54.4943937225,1.85623293904
Gold.Platinum.Diamond,111.105263158,low,41,13.6487716106,0,6,844.324324324,198.198198198,584.279279279,179.531531532,57.6477504514,3.05732484076
Gold.Platinum.Diamond,66.8947368421,low,25,6.11888111888,0,7,710.431034483,239.586206897,595.905172414,660.629310345,35.7893787204,2.93706293706
Bronze.Silver,76.6842105263,medium,21,8.74125874126,0,9,1116.26086957,297.87826087,685.217391304,365.47826087,64.3057000663,3.40909090909
Gold.Platinum.Diamond,90.9333333333,medium,77,2.28050171038,1,6,871.235955056,212.853932584,238.876404494,205.033707865,78.635336882,4.2417331813
Gold.Platinum.Diamond,112.75,medium,54,7.53138075314,0,8,723.360655738,221.901639344,305.368852459,282.426229508,62.1520835006,2.71129707113
Gold.Platinum.Diamond,51.4375,medium,13,3.28587075575,0,5,921.630434783,231.304347826,420.543478261,191.565217391,70.6913772355,2.89156626506
Gold.Platinum.Diamond,30.8181818182,medium,7,1.57109190888,0,3,912.635658915,254.759689922,886.744186047,487.906976744,43.0681722424,3.20502749411
Gold.Platinum.Diamond,247.785714286,low,16,14.2687277051,0,4,867.701149425,168.643678161,396.83908046,197.379310345,66.139092525,4.20927467301
Gold.Platinum.Diamond,40.2857142857,low,10,16.6468489893,0,6,853.139534884,255.813953488,400.430232558,416.220930233,58.4918987051,4.06658739596
Bronze.Silver,26.7804878049,medium,43,8.17661488144,0,6,601.943319838,177.295546559,868.866396761,174.696356275,34.1006484813,1.52085036795
Gold.Platinum.Diamond,29.3333333333,low,0,0.0,1,4,500.547945205,110.465753425,233.835616438,112.945205479,64.5938538354,2.41666666667
Bronze.Silver,36.75,low,0,9.72222222222,0,5,480.27027027,82.3783783784,814.72972973,182.013513514,25.3217404419,2.16666666667
Gold.Platinum.Diamond,74.7222222222,medium,15,11.3314447592,0,7,1001.57407407,302.074074074,254.768518519,153.759259259,92.0703318032,4.58923512748
Master.GrandMaster,106.45,low,26,7.73195876289,0,9,773.474576271,228.474576271,495.491525424,226.618644068,57.6672417843,2.52577319588
Bronze.Silver,20.6,medium,11,1.13378684807,0,1,463.444444444,11.7333333333,182.5,8.0,79.0469476346,2.78911564626
Gold.Platinum.Diamond,34.6666666667,low,88,9.00900900901,0,9,919.030612245,330.93877551,2998.97959184,841.341836735,11.0701349826,1.62162162162
Gold.Platinum.Diamond,33.4137931034,medium,12,4.5045045045,0,3,313.87755102,103.836734694,1067.81122449,322.336734694,6.72860869295,0.567567567568
Master.GrandMaster,83.0,medium,46,8.42696629213,0,5,1361.74311927,355.963302752,651.71559633,140.357798165,88.7511309289,5.73033707865
Gold.Platinum.Diamond,92.3333333333,low,57,16.5413533835,0,5,640.724637681,124.289855072,196.739130435,178.739130435,69.1954247778,4.42105263158
Gold.Platinum.Diamond,98.0,low,10,7.51879699248,0,6,890.441176471,87.0588235294,281.838235294,63.7352941176,82.2889345699,3.42857142857
Master.GrandMaster,150.133333333,medium,47,21.3963963964,0,7,783.888888889,213.511111111,298.333333333,126.077777778,76.0507394498,2.63513513514
Gold.Platinum.Diamond,65.6,low,15,11.2994350282,0,6,892.967032967,225.758241758,585.549450549,103.142857143,64.925066162,2.98305084746
Gold.Platinum.Diamond,55.7,low,16,6.96864111498,0,8,783.162393162,234.803418803,482.35042735,131.367521368,64.1277197344,2.56097560976
Master.GrandMaster,238.583333333,medium,46,9.85915492958,0,7,1091.64383562,181.260273973,195.616438356,33.9589041096,110.767657772,6.76056338028
Master.GrandMaster,162.692307692,high,32,9.28381962865,0,8,948.831168831,231.688311688,221.623376623,162.493506494,88.3227679623,3.66047745358
Gold.Platinum.Diamond,43.3913043478,low,8,6.00150037509,0,8,1071.77777778,231.22962963,950.740740741,334.518518519,51.9241544547,2.34058514629
Master.GrandMaster,242.8125,medium,57,3.16789862724,0,11,1215.67010309,302.18556701,239.835051546,186.494845361,100.848708545,4.9419218585
Master.GrandMaster,159.625,medium,46,4.22386483633,0,11,1039.47916667,285.666666667,322.239583333,232.541666667,82.3906564916,3.6747624076
Master.GrandMaster,146.8,medium,35,5.65610859729,0,9,954.888888889,271.466666667,199.5,298.744444444,81.4155705776,3.80090497738
Master.GrandMaster,106.333333333,high,18,4.52488687783,0,8,1011.42857143,212.747252747,182.857142857,109.703296703,99.9457360986,4.75113122172
Master.GrandMaster,127.1875,medium,55,8.85935769657,1,11,1003.15217391,264.173913043,260.652173913,125.684782609,92.2834382136,3.98671096346
Master.GrandMaster,162.875,medium,30,9.96677740864,0,8,964.838709677,228.129032258,169.193548387,209.451612903,89.4218201436,3.52159468439
Gold.Platinum.Diamond,65.8,medium,14,6.19834710744,1,6,712.380952381,201.034013605,266.836734694,131.612244898,74.2329665577,0.0
Gold.Platinum.Diamond,55.6,low,0,5.53250345781,0,7,1013.7414966,294.31292517,799.387755102,412.959183673,54.2102412664,2.24066390041
Gold.Platinum.Diamond,118.583333333,medium,27,20.2702702703,0,5,744.078947368,135.157894737,394.868421053,154.631578947,61.3440994944,5.43243243243
Gold.Platinum.Diamond,38.1538461538,low,14,13.5135135135,0,5,776.533333333,130.773333333,217.933333333,56.5333333333,86.9863109433,0.0
Gold.Platinum.Diamond,46.0714285714,medium,28,7.27272727273,0,4,941.785714286,188.0,165.023809524,224.678571429,85.3848087289,3.92727272727
Gold.Platinum.Diamond,109.6,low,12,13.698630137,1,4,887.078651685,198.831460674,209.494382022,190.842696629,82.3386487773,4.45205479452
Gold.Platinum.Diamond,62.7333333333,low,7,7.99086757991,0,6,1106.33333333,211.733333333,356.722222222,273.844444444,77.5696356565,5.13698630137
Gold.Platinum.Diamond,88.4166666667,medium,57,2.82485875706,0,6,527.391304348,136.579710145,202.753623188,164.927536232,65.0848449651,2.62711864407
Gold.Platinum.Diamond,51.8333333333,medium,24,2.82485875706,0,5,579.852941176,144.705882353,132.161764706,192.823529412,72.3102979529,2.37288135593
Gold.Platinum.Diamond,72.8333333333,medium,22,8.37209302326,0,5,794.818181818,198.109090909,232.909090909,359.954545455,64.1371081319,2.84651162791
Gold.Platinum.Diamond,109.4,medium,54,1.1396011396,0,7,1445.6741573,515.595505618,1160.28089888,559.157303371,73.3015291922,5.40170940171
Gold.Platinum.Diamond,64.6428571429,low,29,4.81927710843,0,5,597.529411765,147.2,209.0,152.658823529,69.5352301099,1.95180722892
Gold.Platinum.Diamond,97.2142857143,low,22,6.02409638554,0,5,790.595238095,162.476190476,230.119047619,93.9404761905,83.3673224967,3.10843373494
Gold.Platinum.Diamond,109.290322581,medium,34,2.73373428103,0,10,1385.51912568,538.666666667,936.857923497,578.693989071,75.9409854817,3.57572443958
Gold.Platinum.Diamond,76.2,medium,5,9.68188105118,0,7,1172.19178082,439.01369863,1112.9109589,1125.76712329,47.2798737328,3.56846473029
